Date,Punjab,Haryana,Rajasthan,Delhi,UP,Uttarakhand,HP,J&K,Chandigarh,Chhattisgarh,Gujarat,MP,Maharashtra,Goa,DD,DNH,Essarsteel,AndhraPradesh,Telangana,Karnataka,Kerala,TamilNadu,Pondy,Bihar,DVC,Jharkhand,Odisha,WestBengal,Sikkim,ArunachalPradesh,Assam,Manipur,Meghalaya,Mizoram,Nagaland,Tripura,Railways_NR,DNHDDPDCL,AMNSIL,BALCO,Railways_ER,Ladakh,NR,WR,SR,ER,4469.4
26-07-2022,279.2,216.5,206.7,121.3,449.6,45.9,32.2,47.5,7.1,98.3,326.8,207.3,460.6,12.1,,,18.1,185.3,182.1,195,73.6,313.5,9.3,125.7,75.5,32.1,125.7,181.5,1.6,2.4,37.7,2.5,6,1.7,2.6,4.4,,26.8,,,,,,,,,
27-07-2022,283.5,220.6,212.4,123.6,458,46.1,33,47,7,99.5,313.2,212.3,459.7,12.3,,,17.9,186.9,195.1,195.5,73.7,308.8,8.6,115.4,76.5,31.8,129.8,191.3,1.6,2.5,39.6,2.6,6.1,1.7,2.7,5.5,,27.5,,,,,,,,,
28-07-2022,269.3,207.7,202.1,119.3,451,47.4,33.4,43,6.8,105,328.8,218.8,466.3,12.3,,,18,193.5,206.9,182.5,73.9,314.2,9.7,122,75,31.7,134.6,192.4,1.6,2.5,39.1,2.7,5.8,1.7,2.6,5.6,,27.5,,,,,,,,,
29-07-2022,252.5,185.4,211.6,114.4,443.8,42.5,30.6,49.3,6.6,107.6,340.7,222.8,463.5,12.3,,,18.1,202.9,210.7,186.7,75.7,324.9,9.8,127.8,75.3,30.2,132.7,195.9,1.6,2.6,41.8,2.7,5.7,1.8,2.7,5.8,,27.6,,,,,,,,,
30-07-2022,237.3,168.8,227.4,107.1,423.4,44.5,30.1,49.2,5.9,109,347.2,224.1,468.4,13,,,20.3,204.3,211.5,171.9,75.6,318.7,9.8,130.5,75.6,30.5,134.9,195,1.4,2.4,40.7,2.7,5.9,1.8,2.7,5.6,,27.5,,,,,,,,,
31-07-2022,191.8,152.4,230.8,98.4,418.8,40.6,27.5,44.4,5.1,115.5,336.6,228.1,452.1,11.8,,,20,198.5,218.9,155.4,68.6,287,9,119.3,74.2,32.8,139.4,183.6,1,2.5,34.4,2.7,5.9,1.7,2.8,5.3,,26.1,,,,,,,,,
25-09-2023,202,194.3,281.6,118.1,468.8,44.5,33.8,43.1,5.6,98.6,379.9,249.4,480.5,13.1,,,,208.8,220.5,235.8,80.1,331.6,10.2,112.6,75.2,32.7,121.5,181.9,1.3,2.9,39.4,2.8,5.8,1.8,2.9,,3.2,29.7,19.5,12.4,0.2,,,,,,
26-09-2023,233.2,210.9,287.6,122.4,490.4,47.1,34.3,47.9,5.8,100.5,388.4,256.4,481.4,13.8,,,,214,230.9,233.1,81.9,341.9,9.8,126.4,76.7,34.1,122.7,196.6,1.4,3.1,42.4,2.8,5.8,1.8,3,,3.2,29.6,17.6,12.4,0.2,,,,,,
27-09-2023,239.1,213.5,289.8,120.5,495.5,47.4,35.3,45.6,5.7,102.5,389,261.8,486.6,13.1,,,,213.8,239,237,81.1,345.8,10,137.1,77.9,33.2,124,210.5,1.4,3.1,45.5,2.9,5.8,1.8,3.2,,3.2,28,18.3,12.4,0.2,,,,,,
28-09-2023,244.2,210,288.5,112.9,499.9,47.4,35.2,46.5,5.4,104.3,373.4,263.8,470.4,13.8,,,,218.5,239.5,236.7,77.8,348.2,10.3,142.5,74.3,32.7,124.1,218.4,1.4,3,47.2,2.8,5.7,1.8,3,,3.2,29.6,18.9,12.4,0.2,,,,,,
29-09-2023,256.4,209.6,289.7,114.7,505.1,47,34.7,46.4,5.7,106.2,382.2,260.2,478.8,13.5,,,,210.5,235.2,221,75.9,344.6,10.2,147.3,74.7,34.4,126.3,208.6,1.4,3,48.5,2.5,5.6,1.8,2.9,,3.4,27.4,18.6,12.4,0.2,,,,,,
30-09-2023,263.2,208.9,291.4,111.6,493.2,47.7,34.3,48.4,5.4,102.5,403.3,258.6,482.8,13,,,,208.7,230,225.5,74.2,344,10.5,114.4,73.3,30,119.9,179.6,1.3,3.1,45.6,2.7,5.7,1.8,3,,3.7,29.4,17.7,12.4,0.2,,,,,,
01-10-2023,239,186.2,287.2,102.9,468,44.2,30.6,48,4.9,101.5,399.3,255.3,470.9,11.8,,,,204.4,239.7,203,67.6,317.4,9.4,117.2,66.7,28.4,119.5,168.5,1,3,41,2.6,6,1.6,2.9,,3.6,27.8,18,12.4,0.2,,,,,,
25-10-2021,110.9,118.8,214.9,68.9,274.9,32.7,30.1,47.6,3.1,89.6,376.8,201.5,482.8,12.4,7.6,19.6,17.6,187.4,192.7,177.7,72.9,294.7,8.1,93.1,67.7,26.4,107.1,139.9,1.5,2.3,30.4,2.6,5.9,1.5,2.4,4.5,,,,,,,,,,,
26-10-2021,117.1,127.3,219.6,68.2,274.7,33.8,36.3,49.6,3.1,88.4,382.1,205.7,492.3,13.3,7.9,19.8,17.9,190.2,192.7,180.4,73.9,304.4,8.3,92.2,67.4,26.3,116.5,143.7,1.5,2.3,31,2.6,6.1,1.6,2.4,4.6,,,,,,,,,,,
27-10-2021,116.5,125.1,222.2,66.6,266.3,34.2,32.6,49.6,3.1,87.4,379,207.4,491.9,13.8,0,19.9,18.1,194,190.2,180.8,72.7,311.1,8.5,88.3,68.8,28.5,118.7,143.1,1.5,2.3,31.2,2.7,6.3,1.9,2.5,4.5,,,,,,,,,,,
28-10-2021,115.5,123.9,224.9,65,261.9,34.9,32.3,50.2,3.1,86.6,379.1,206.2,491.8,13.3,7.9,19.9,17.8,196.1,189.4,188.1,73.4,303.6,8.2,83.9,68,28,114.7,140.6,1.5,2.1,31.1,2.6,6.6,1.7,2.1,4.7,,,,,,,,,,,
29-10-2021,116.3,124.5,227.3,66.3,263.1,34.7,32.7,50.5,3.1,85.5,374.7,209.8,484.5,13.8,7.8,19.6,17.8,184.7,188.7,187.7,74,296.6,7.8,80.5,67.7,26,115,142.4,1.5,2.1,30.6,2.6,6.1,1.6,2.2,4.9,,,,,,,,,,,
30-10-2021,115.6,122,226.9,61.3,260.4,35,32.1,48.2,3,85.4,365.6,214,488.4,14.2,7.4,18.5,17.9,176.1,177.7,183.2,73.1,283.8,7.7,78,67.7,25.7,118.5,134,1.6,2,30.1,2.5,6.7,1.7,2.1,4.8,,,,,,,,,,,
31-10-2021,111.1,111,226.6,60.9,254.8,34.1,31,47.2,2.8,84.5,351,216.1,484,12.9,7.3,19,17.4,172.1,171.3,172.2,66.9,264.9,7.3,75.9,68.4,25.1,113.4,123.4,1.5,1.9,29.1,2.4,6.3,1.5,2,4.2,,,,,,,,,,,
25-11-2019,101.7,114.5,216.7,62.5,260.8,33.1,27.9,44.5,3.2,71.6,334.9,248.2,438,12.3,7,18.3,6.3,169.5,178.7,196.3,72,269.1,6.8,66.6,61.4,24.4,72.1,107.5,1.5,2.2,22.6,2.5,5.9,1.7,2.1,3.5,,,,,,,,,,,
26-11-2019,100.3,114.2,214.5,63.5,258.2,34.1,28.4,44.2,3.4,72.8,339.2,250.9,442.3,12.3,7.3,18.5,6.5,169.5,180.8,182.1,73,280.8,7,68.3,59.8,24.7,74.4,110.8,1.6,2.1,22.7,2.4,5.7,1.7,2.1,3.4,,,,,,,,,,,
27-11-2019,98,108.2,218.6,62.6,258.4,34.6,28.6,40.1,3.5,71.5,336.5,253.4,441,12.3,7.4,18.6,5.6,169.9,170.8,185.8,73.5,280.3,7.2,68.7,61.3,24.2,73.8,113.4,1.6,2,23.3,2.6,5.8,1.8,2.2,3.6,,,,,,,,,,,
28-11-2019,99.4,100.3,213,62.4,238.2,30.2,28.2,37.9,3.5,71.4,334.7,252.8,443.7,12.5,7.4,17.7,5.7,168.6,169,190.8,73.8,265.8,7.1,69.3,61.3,24.1,74.5,113,1.6,2.1,23.1,2.6,5.5,1.8,2.2,3.6,,,,,,,,,,,
29-11-2019,102.8,109.9,212.3,63.5,236.2,34.2,29.2,44.3,3.5,71.9,336.7,250.3,443.7,12.9,7.4,18.4,5.9,167.7,168.6,195.3,74.2,264.7,7.3,69,60.2,24.3,74.9,114.1,1.5,2.1,22.9,2.4,5.5,1.8,2.2,3.9,,,,,,,,,,,
30-11-2019,101.4,108.5,213.3,60.4,240.5,34.2,29.1,44.1,3.3,71.7,333.5,250.7,445,12.9,7.3,18.3,5.4,170,167.3,190.9,72,250,6.9,69,60.9,24.5,77.5,115.6,1.4,2.2,23,2.5,6,1.8,2.2,3.4,,,,,,,,,,,
01-12-2019,92.9,97.7,210.3,57.2,232.6,30.9,25.8,43.8,3.1,70.5,318.3,246,424.4,12.9,6.5,17.7,5.3,151.7,159.2,162.3,64.2,211.8,5.8,66.8,58,23.6,83.8,102.1,1.2,2.1,20.4,2.6,5.9,1.8,2.1,3.4,,,,,,,,,,,
26-02-2018,115.6,121.7,206.2,61.2,288.8,34.7,24.8,43.2,3.4,78.4,320,195.3,445.3,8.8,7.4,17.7,9.5,173.9,210.5,218.6,72.4,302.9,7.1,69.8,66.4,19.4,79.2,120.1,1.6,2.3,21.3,2.4,5.3,1.5,2.1,3.1,,,,,,,,,,,
27-02-2018,118,124.8,206.5,65.2,295.5,34,26.2,43.4,3.1,77.5,325.1,198.3,452.7,8.8,7.5,17.9,10.3,173,211.6,220.9,74,314.7,7.4,70,67.7,22.3,77.4,134.1,1.8,2.3,22,2.4,5.1,1.5,2.1,3.4,,,,,,,,,,,
28-02-2018,116.1,125.2,210.5,63.4,300.3,33.3,27,43,3.2,80.4,324.5,201.5,454.9,9.6,7.7,17.5,10.1,178.6,213.2,221.6,74.6,317,7.2,70.7,68.3,23.5,82,133.9,1.6,2.3,23.1,2.4,5.1,1.3,2,3.7,,,,,,,,,,,
01-03-2018,121.3,123.8,203.7,59.6,307.7,33.2,25.8,42.7,3,79.3,306.3,201,454.8,9.9,7.3,17.3,9.9,179.3,210.9,225.9,75.1,315.7,7.2,71.8,67.3,24.2,78.2,122.9,1.6,1.9,23.4,2.2,5.2,1.5,1.9,3.6,,,,,,,,,,,
02-03-2018,91.2,101.2,181.1,46.1,301.6,25.3,18.2,38.3,2.5,68.5,241.6,185.1,409.3,8.3,3.8,11.3,10.2,170.5,203.1,223.2,73.7,309.5,6.7,74,59.1,23.3,75.7,122.6,1.1,1.9,20.5,2.4,5.6,1.5,2.1,3.4,,,,,,,,,,,
03-03-2018,94.6,103.7,184.3,53.2,269.3,26.6,20.7,41.8,2.9,70.9,275.4,184.7,441.3,9.1,5,12.9,10.3,173.4,206.2,225.1,73.6,309.4,6.9,68.7,60.4,22.8,83.4,122.2,0.8,2,17.5,2.2,5.3,1.4,2.1,3.8,,,,,,,,,,,
04-03-2018,107,108.8,186.3,55.6,270,32.6,23.6,43,2.7,77.9,297.8,255.5,438.8,8.4,6.8,16.1,8.8,173.7,206.6,213.7,68,292.7,6.6,70.1,63.7,23.7,83.3,116.7,1.1,2.3,20.1,2.1,5.8,1.3,2.3,3.8,,,,,,,,,,,
26-03-2018,122.6,120.1,180,70.5,296.9,34.6,25.4,41.6,3.3,88.3,334.9,175.3,476.3,10.2,7.1,17.7,11,183.4,221.7,234.6,77.6,326.9,7.5,80.7,68.2,24,83.6,159.1,1.1,2.3,21.6,2.4,5,1.4,2,3.3,,,,,,,,,,,
27-03-2018,127,120,179.3,73.4,293.1,35.3,25.6,43.2,3.4,87.9,339.3,177.8,491.1,10.5,7.4,18.1,11.2,181.3,220.5,240.1,79.7,336.9,7.8,82.4,69.3,24.6,82.4,158.1,1.2,2.2,20,2,4.9,1.4,2,3.7,,,,,,,,,,,
28-03-2018,127.9,122.8,180.6,75,305.7,36.2,25.3,38.2,3.5,86.9,340.2,179.2,488.5,10.5,7.5,17.6,11,185.2,221.3,241.2,80,344.1,7.7,82.6,70.1,23.9,82.3,163,1.3,2.1,21.3,2.3,4.9,1.5,2.1,4,,,,,,,,,,,
29-03-2018,126,121.1,177.1,74.5,300.6,35.9,26.5,42,3.3,89.6,342.8,177.7,483.1,10.5,7.4,18,10.7,185.8,222.5,238.8,79.3,346.4,7.7,82.9,69.7,24.2,90.5,162.4,1.4,1.6,19.8,2.4,4.7,1.6,2,4.1,,,,,,,,,,,
30-03-2018,127.9,119.2,173.8,75.5,285.1,35.4,26.7,39.5,3.4,88,345,175.2,477.5,10.5,7.3,17.3,11.1,181.7,224,228.9,73.2,341.1,7.8,70.5,69.5,23.2,87.7,157.6,1.6,1.8,18.4,1.5,4.5,1.2,2,2.3,,,,,,,,,,,
31-03-2018,117,115.8,174.9,73.7,262.3,36.2,26,40.1,3.4,87.3,337.7,177.3,480.1,10.5,6.9,17.4,12.8,175.5,219.1,219.2,76.3,331.8,7.9,61.3,69,23.3,76.4,143.2,1.6,2.2,20.2,1.8,4.7,1.5,1.9,2.5,,,,,,,,,,,
01-04-2018,119.3,155.9,183,79,305.4,34.9,23.8,44.4,3.7,74.7,320.3,174.1,454.3,9.6,6,16.6,10.7,170.2,192.1,208.7,66.9,311.2,7.2,74.4,60.9,19.5,64.9,115.5,1.6,2.1,20.8,2.1,4.2,1.6,1.9,2.1,,,,,,,,,,,
26-04-2021,129.6,135.3,216.3,66.3,358,36.1,27.9,51.4,3.5,101.4,378.9,228.5,529.2,12.2,6.5,17,17.6,204.3,187.6,214.8,80.4,349.7,8.9,116.4,67.2,30.3,106.4,186.5,0.9,2.1,31.8,2.6,3.7,1.6,2.4,5,,,,,,,,,,,
27-04-2021,130.7,145,221.6,70.8,364.1,37.7,28.8,50.8,3.8,101.4,384.4,229.7,517.7,12.1,6.8,17.3,18,204.9,182.7,223.1,81.9,360.9,9.2,116.4,67.6,30.1,108,190.9,1,2,34,2.6,4.5,1.7,2.4,5.6,,,,,,,,,,,
28-04-2021,138.5,138.2,227.4,76.1,381.9,38.9,30.3,50,4.3,101.7,377.8,231.8,522.3,10.4,6.8,17.2,17.7,206.2,182.2,223.3,82.8,366.3,9.3,117.7,68,31.1,118.7,188.9,0.9,2.2,27.7,2.7,4.2,1.7,2.4,5.8,,,,,,,,,,,
29-04-2021,150.8,150.5,228.3,79.1,377.5,36.8,29.3,47.7,4.3,101.1,383.1,229.5,519.7,11.6,6.8,16.7,17.5,206,180.9,221,84.6,371.2,9.1,116.8,65.9,27.7,118,178.5,0.9,2.1,31.4,2.7,4.4,1.8,2.3,5.5,,,,,,,,,,,
30-04-2021,154.9,146.9,223.6,80.1,369.6,37.6,29.2,50.9,4.5,98.5,382.1,228.7,515.3,11.1,6.7,16.4,17.7,202.9,175.7,210.1,83,369,9.2,111.7,60.9,23.1,112.3,172.2,1,2.4,33.2,2.3,4.4,1.4,2.2,6,,,,,,,,,,,
01-05-2021,155.9,145.1,217.5,79.7,384.8,36.4,27.8,52.1,4.8,96.6,371.6,219.9,470.8,9.9,4.9,15.2,16.3,195.1,166.5,202.5,73.6,335.4,7.9,104.5,60.1,25.6,103.4,148.7,0.8,2.1,27.7,2.3,5.3,1.5,2.1,4.4,,,,,,,,,,,
02-05-2021,150.3,137.3,213.2,80,365.7,33.7,26.1,51.5,4.8,92.2,353.6,211.2,472.3,9.4,5,15.1,15.9,196.7,166,198.3,74.2,319.1,8.2,103.9,60.2,26,104.3,144.7,0.8,2.1,28.3,2.4,5.3,1.4,2.1,4.3,,,,,,,,,,,
26-06-2023,260.7,193.9,259.1,114.1,462.7,44.9,29.9,43.7,5.8,87.1,374.6,203.4,523.6,13.4,,,,202,182.8,219.1,77,358.2,10,129.6,73,32.6,99.8,190.4,1.3,3,42.1,2.5,5.6,1.8,2.9,,4.2,29.3,17.9,12.4,0.1,,,,,,
27-06-2023,291.8,213.8,260.5,119.6,470.6,47.5,31.7,51.8,6,85,367.8,201.1,512.6,13.7,,,,216.9,186.3,234.8,74.4,366.1,10.4,119.9,74.5,30.7,106.3,184.1,1.3,2.9,40.5,2.4,5.4,1.7,2.8,,4.1,28.7,17.9,12.5,0.2,,,,,,
28-06-2023,297.9,211.1,259.1,122.5,470.4,46,34.6,52.8,6.2,86.7,357,205.7,502.6,12.4,,,,229.1,187.6,235.8,74.1,367.5,10.4,115,73.7,31.1,110.5,164.9,1.3,2.9,40.7,2.5,5.4,1.8,2.8,,4.1,29.5,19.6,12.4,0.2,,,,,,
29-06-2023,308.6,209.5,252.5,115.6,450.9,46.3,34.2,53.1,6,93.6,346.3,202.1,488.5,12.6,,,,235.5,188.4,228.6,71.4,372.5,10.4,104.3,74.5,31.7,116.1,176.3,1.2,2.9,40.8,2.5,5.5,1.8,2.8,,4,29,19.2,12.4,0.2,,,,,,
30-06-2023,311.6,221.5,249.2,118.2,396.1,45.8,36,52.5,6.4,100.8,333.6,201.5,487.4,13.8,,,,233,199.1,218.6,76.2,374.3,10.5,97.7,76.1,33.6,98.6,190.7,1.3,2.7,40.5,2.5,5.3,1.8,2.9,,4,29.4,19.2,12.4,1.5,,,,,,
01-07-2023,309.4,227.3,255.1,117.1,415.4,44.1,34.9,52.4,6.2,105.3,325.3,204.5,494.1,12.4,,,,240,209.8,224.9,78.5,376.9,10.4,109.7,75.1,33.8,123.5,190.3,1.2,2.8,39.9,2.6,5.1,1.9,2.7,,3.6,28.4,17.7,12.4,0.1,,,,,,
02-07-2023,306.7,223.8,260.8,116.8,428.4,41.8,30.7,53.8,6.2,109.7,323.1,208.9,495.5,11.3,,,,239.1,205,211.4,71.7,337.2,9,109.7,74,34.2,137.9,190.5,1,2.6,37.9,2.5,4.9,1.9,2.7,,3.5,27.4,19,12.3,0.2,,,,,,
26-07-2021,276.6,211.3,253.7,123.7,475.8,42.9,28.9,43,6.3,95.8,299.6,198.9,408.2,11.9,6.8,19,19.4,175.8,194.4,149.1,67.6,315.2,8.6,133.4,65.1,31.1,115.4,174.6,1.4,2.2,38.7,2.6,5.7,1.6,2.5,5.2,,,,,,,,,,,
27-07-2021,264.2,198.7,241.3,113.7,437.9,30.6,28.3,43.7,6.2,87.6,308.3,185.6,421.1,12,7.2,19.5,18,186.7,214.8,161.3,68.4,326.2,8.7,128.8,66.1,30.8,112.8,170.4,1.3,2.2,39.2,2.6,5.4,1.5,2.5,5.2,,,,,,,,,,,
28-07-2021,186.9,151.9,227.5,102.4,363.2,39.8,28.6,40.7,5.2,79.3,307.8,182.9,425.7,11.2,7.4,19.6,17.5,192.4,219.9,170,69.8,333.1,9,125.7,67.4,30.8,107.2,162.8,1.4,2.1,38.9,2.6,5.4,1.7,2.7,5.8,,,,,,,,,,,
29-07-2021,169,152.4,221.1,101.4,376.3,43,29,43.4,5.5,77.6,311.6,187.2,426.9,12.2,7.4,19.7,18,194.6,218,175.5,69.6,337.7,8.9,120.3,65.3,27.9,106.2,143.9,1.3,2.2,35.1,2.8,5.7,1.6,2.8,4.4,,,,,,,,,,,
30-07-2021,197,151.4,219.4,101.9,375.8,43.5,30,44.2,5.6,78.5,316.7,188.5,421.2,12.3,7.4,19.5,19,196.3,218.6,182.1,70.6,345.4,9.1,104.2,55.8,19.8,103.1,134.5,1.2,2.2,36.8,2.7,5.5,1.5,2.7,4.4,,,,,,,,,,,
31-07-2021,221.3,163.2,204.8,100.3,379,44.5,30,44.3,5.7,78.3,319.8,183.1,415.8,12.2,7.3,18.9,19.1,196.6,217,182.2,67.4,339.4,9,84.4,55.1,23.9,106.4,156.6,1.3,2.3,35,2.6,5.8,1.6,2.5,4.4,,,,,,,,,,,
01-08-2021,231.6,154.9,201.1,96.4,329,40,26.4,43.6,5.6,81.7,301,167.5,407.8,11,6.3,18.9,18.3,194.4,214,170.1,63.9,316.8,8.3,111.2,62.4,26.7,99.9,158.2,1.1,2.3,34.3,2.5,5.5,1.6,2.4,4.6,,,,,,,,,,,
26-08-2019,245.8,186,229.7,111.7,362.8,39.8,28.7,35.2,5.4,88.7,319.9,166.9,423.5,10.2,7.3,18.8,5.8,175.5,218.1,172.7,62.9,284.8,7.7,109.4,58.3,23.9,87.6,163.7,0.8,2.3,36.8,2.6,5.5,1.7,2.3,5.1,,,,,,,,,,,
27-08-2019,256.7,204.4,232.4,121.6,405.5,43.6,29.4,40.8,6.1,87.7,313,169.2,429,10.2,7.6,18.8,5.4,184.6,225.4,182.3,63.4,302.4,8.2,111.8,62.6,24.8,88.5,167.1,0.9,2.3,37,2.6,5.2,1.7,2.3,5.6,,,,,,,,,,,
28-08-2019,265.3,217,221,128,429.1,45.7,30,41.6,6.5,93.2,302.4,175.4,439.3,11.1,7.7,18.8,5.3,187.2,235.2,186.2,61.7,312,8.4,115.4,63.8,25.3,84.8,170.3,0.9,2.2,33.8,2.4,5.7,1.6,2.4,5.3,,,,,,,,,,,
29-08-2019,266.5,214.8,217.3,132.7,430.6,44.2,30.7,42.1,6,96.3,305.7,182.6,449.4,11.3,7.7,19.1,5.2,194.8,241.7,191.8,65.6,310.8,8.6,117.8,64.8,24.9,89.2,173.5,1,2.2,37.2,2.5,5.6,1.8,2.4,5.4,,,,,,,,,,,
30-08-2019,257.9,214,212.7,132.6,431.3,44.3,29.8,39.7,6.1,96.4,316.9,185.6,431.4,11.4,7.7,19,5,190.4,239.4,192.7,65.6,307,8.5,117.6,64.8,27.8,94.8,178.5,1,2.3,36.4,2.7,5.3,1.8,2.2,6,,,,,,,,,,,
31-08-2019,260.3,218.3,214.6,129.7,439.7,43.4,31.5,41.7,6.2,97,323.9,186.8,402.8,11.4,7.8,18.4,5,182.7,205.2,184.8,66.1,303.6,8.4,117.6,63.8,27,95.7,177.2,0.9,2.4,34.9,2.5,5.4,1.8,2.1,4.7,,,,,,,,,,,
01-09-2019,233.4,194.6,203.9,113.9,409.2,34.9,27.7,37.9,5.3,95.7,300.1,184,374.7,9.7,6.9,17.9,6.6,167.9,170.6,172.1,60.2,278.7,7.4,117.9,63.7,25.9,96.9,165.2,0.6,2.1,35.2,2.4,5.2,1.7,2.1,4.7,,,,,,,,,,,
26-09-2022,139.4,140,261.4,95.2,374.3,33.4,30.5,47.4,4.2,108.9,416,214.5,473.1,11.5,,,13.4,210.6,233.3,207.9,78.3,331.4,9.3,120.1,72.3,32.1,138.9,188.1,1.7,2.2,38,2.7,5.9,1.6,2.7,5.5,,27.7,,,,,,,,,
27-09-2022,156.1,150.4,269.1,99.1,393.7,41.3,30.8,48.5,4.6,110.4,411.9,224.7,478.5,12.3,,,14.2,212.4,213.3,212.8,79.1,331.3,9.4,122.7,74.9,31.5,125.5,191.7,1.7,1.3,41.8,2.8,5.9,1.5,2.6,5.3,,27.9,,,,,,,,,
28-09-2022,167.2,156.2,275.1,103,411.6,41.9,31.6,49.3,4.8,105,413.8,232.1,484.4,12.4,,,13.4,209.3,217,216.3,79.3,334.8,9.4,127,74.4,30.7,129.8,188.6,1.7,1.9,41.6,2.6,6.1,1.8,2.5,5.3,,28.3,,,,,,,,,
29-09-2022,178.9,161.1,278.9,104.2,420.9,42.2,32.2,49.8,4.9,99.1,422.4,232.6,481.5,13.1,,,14.8,197.6,195.5,211.2,79.6,333.1,9.2,127.5,73.4,30.8,124.5,187.5,1.5,1.8,42.7,2.8,6.2,1.6,2.6,5.7,,28,,,,,,,,,
30-09-2022,191.4,167.6,280.7,106.2,431.2,42.8,32.5,54.4,5.1,102.4,424,237.6,481.3,12.9,,,13.5,187.2,188.4,190.1,79.1,330.9,8.9,128.5,73,33,125.4,195,1.6,1.9,44.6,2.8,6,1.6,2.7,5.7,,28,,,,,,,,,
01-10-2022,186.1,169.2,281.5,103.3,426.5,41.9,31.2,53.5,5,107.7,420.4,240.1,474.8,13.3,,,14.8,175.4,188.8,162.6,76.5,309.3,7,131.9,71.8,34.1,128.6,191.9,1.5,1.9,45.7,2.8,6.3,1.7,2.7,5.6,,26.5,,,,,,,,,
02-10-2022,192.8,152.4,270.8,91.2,415.4,36.4,27.6,49.2,4.5,105.6,403.1,236.7,462,11.7,,,15,173,192.2,149.2,68.3,283.9,7.4,131.8,71.7,32.9,130.9,160.3,1.1,2.3,43.2,2.7,5.6,1.6,2.7,4.8,,24.9,,,,,,,,,
26-10-2020,113.5,130.7,238.1,70.1,290.6,33.8,28,44.7,3.1,77.8,347,247.7,407.3,9.2,6.4,16.5,17.2,165.1,143.8,136,67.9,285.5,7.2,81.8,57.9,24.3,85.2,120.3,0.7,2.1,23.6,2.7,5.9,1.6,2.3,4.6,,,,,,,,,,,
27-10-2020,118.8,136.5,241.4,68.2,289.2,27.4,29.1,47.6,3.1,77,351.2,252.5,424,9.4,7.5,17.9,16.8,171.3,153.4,152.8,70.5,311,7.6,80.4,61.1,25.5,79.8,120.8,0.9,2.2,26.9,2.6,5.8,1.6,2.3,4.7,,,,,,,,,,,
28-10-2020,116.9,133.7,242.4,66.6,285.1,35.4,29.4,47.3,3.1,78.5,350.8,255.8,428.7,9.7,7.7,18,16.7,172.2,157.3,163.2,71.5,315.4,7.6,83.2,62.3,24.8,76.9,126.5,1.1,2.2,29.6,2.9,5.8,1.6,2.4,4.7,,,,,,,,,,,
29-10-2020,114.3,131.3,242.3,66.7,282.9,35.8,29.5,45.6,3.1,77,357.4,259.5,427.6,9.4,7.7,18.1,17,170.9,156.3,166.9,71.6,311.5,7.6,79.2,64,25,76.1,137.1,1.2,2.1,30.9,2.6,5.7,1.6,2.3,5.1,,,,,,,,,,,
30-10-2020,115.7,129.8,241.5,65.8,282.3,36,30,45.4,3.1,76,355.7,263.1,421.2,9.5,7.7,18.4,16.7,175,158.8,175.4,72.4,317,7.5,80.8,64.4,25.4,78.3,135.3,1.3,2.2,30.7,2.6,5.8,1.6,2.4,5.2,,,,,,,,,,,
31-10-2020,114.7,128,242.6,63.2,279.1,36.1,29.3,54.4,3,73.7,353.6,262.5,421.2,10.4,7.6,18.3,17.2,178.9,156.3,179.3,72.6,318.2,7.8,82.2,63.2,27.5,85.3,142,1.3,2.2,29.6,2.5,5.8,1.5,2.4,3.8,,,,,,,,,,,
01-11-2020,105.9,115,236.2,59.5,273.2,31.5,27.2,46.2,2.7,72.8,337.7,259.2,408.9,9.6,6.7,17.5,17.3,177.5,149.6,167.9,67.1,296.8,7.2,83.3,62.3,26.4,88.3,136.4,1.1,2,27.3,2.6,5.6,1.5,2.4,4.1,,,,,,,,,,,
26-11-2018,123.3,116.3,230.5,60.9,257.2,34.9,27.1,46.6,3.2,75.7,334.2,265.9,445.6,10.3,6.7,16.1,11.7,167.2,169.3,199.5,71.8,259.7,6.3,69.6,60.3,25,84.6,106.7,1.7,2.2,23,2.4,6.1,1.5,2.1,3.5,,,,,,,,,,,
27-11-2018,124.2,121.5,230.9,62,244.4,36.4,28.2,46.7,3.2,75.8,330.8,265.8,446.2,10.4,6.8,15.9,11.5,167.7,170,201,71.2,267.6,6.3,69.8,58.4,24.8,87,105.8,1.6,2.2,24.1,2.5,6.2,2,2.2,3.6,,,,,,,,,,,
28-11-2018,126.2,122.7,231.5,62.5,267.5,36,28.9,43.5,3.3,77.3,326.7,257.8,440.9,10.2,7,16.1,11.2,172.2,169.9,203.5,70.6,275.7,6.6,69.1,55.7,25.8,86.4,112.2,1.5,2.2,24.7,2.5,6.6,2,2.2,3.7,,,,,,,,,,,
29-11-2018,126.2,121.9,227.8,62.3,259.6,35,28.2,47.3,3.2,76.9,329.5,258.6,442.5,9.8,6.9,16,12.3,172.6,170.2,206.5,71.7,269.7,6.6,68.5,56.7,23,85.5,114.3,1.4,2.2,24.5,2.7,6.6,1.8,2.3,3.8,,,,,,,,,,,
30-11-2018,123.5,124.7,230.8,64.2,263.5,35.5,28.6,45.2,3.4,76.5,331.4,259,431.3,9.9,7,16,12,174.7,167.7,211.3,71.2,267.2,6.6,73.3,58.8,24.1,85.6,119.8,1.4,2.1,23.7,2.6,6.5,2,2.2,4.4,,,,,,,,,,,
